satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,promotion_last_5years,department,salary,amh_x_last_eval,left
0.7,0.73,2,139,2,0,0,technical,medium,0.11616530373831774,0
0.52,0.9,3,133,3,0,0,product_mng,low,0.14588200934579437,0
0.83,0.79,4,143,3,0,0,RandD,low,0.1475613317757009,0
0.84,0.96,3,162,3,0,0,sales,medium,0.28913551401869164,0
0.66,0.67,3,123,4,0,0,IT,medium,0.06111273364485985,0
0.64,0.66,5,266,3,0,0,technical,low,0.37237149532710273,0
0.78,0.81,3,222,2,0,0,sales,low,0.41398948598130847,1
0.78,0.71,4,296,3,0,0,hr,low,0.5110981308411215,1
0.65,0.79,4,196,2,0,0,accounting,medium,0.3139602803738317,0
0.45,0.45,2,145,3,0,0,sales,medium,0.03219918224299065,1
0.93,0.52,4,200,3,0,0,technical,low,0.12149532710280372,0
0.66,0.48,4,229,4,0,0,sales,medium,0.1165303738317757,0
0.24,0.57,5,232,3,0,0,sales,medium,0.2085280373831775,0
0.98,0.5,4,264,3,0,0,technical,high,0.17172897196261683,0
0.69,0.89,2,220,3,0,0,technical,low,0.47984813084112143,0
0.55,0.87,4,200,3,0,0,marketing,low,0.38726635514018687,0
0.11,0.85,6,305,4,0,0,accounting,medium,0.7477365654205608,1
0.17,0.48,6,270,5,0,0,technical,low,0.15245327102803735,0
0.89,0.7,3,256,4,0,0,support,medium,0.397196261682243,0
0.49,0.73,4,185,3,0,0,sales,low,0.24043516355140188,0
0.91,0.95,4,171,3,0,0,RandD,low,0.3230870327102804,0
0.81,0.62,5,201,3,1,0,sales,medium,0.19932827102803738,0
0.1,0.8,6,264,4,0,0,technical,low,0.5397196261682243,1
0.64,0.61,3,221,3,0,0,accounting,low,0.22816880841121495,0
0.4,0.41,4,127,3,0,0,IT,low,0.011317172897196267,0
0.8,0.9,4,211,8,0,0,accounting,medium,0.45341705607476634,0
0.22,0.59,5,162,2,0,0,support,low,0.1108352803738318,0
0.96,0.54,5,161,3,1,0,accounting,high,0.08542640186915887,0
0.73,0.98,3,227,2,1,0,hr,high,0.593019859813084,0
0.82,0.59,3,249,3,0,0,IT,medium,0.25693633177570097,0
0.59,0.65,4,163,3,1,0,RandD,low,0.141866238317757,0
0.1,0.96,7,288,4,0,0,technical,low,0.8411214953271028,1
0.86,0.64,4,137,2,0,0,support,medium,0.08382009345794392,0
0.73,0.67,4,153,3,0,0,IT,high,0.12901577102803738,0
0.95,0.38,2,103,3,0,0,sales,low,0.001022196261682243,0
0.49,0.65,3,226,3,0,0,sales,medium,0.27526285046728977,0
0.3,0.44,3,129,2,0,0,technical,medium,0.019275700934579434,0
0.4,0.56,2,149,3,0,0,accounting,low,0.07739485981308412,1
0.83,0.88,3,223,3,1,0,sales,low,0.48218457943925225,0
0.19,0.95,5,193,3,0,0,product_mng,medium,0.4178592289719626,0
0.81,0.8,3,183,2,1,0,RandD,medium,0.2794976635514019,0
0.57,0.42,2,248,4,0,0,IT,medium,0.06658878504672897,0
0.31,0.92,4,133,6,0,0,support,medium,0.15128504672897192,0
0.9,0.64,5,226,2,0,0,technical,low,0.26577102803738323,0
0.76,0.44,4,192,4,1,0,technical,low,0.05607476635514018,0
0.52,0.83,2,227,4,0,0,sales,medium,0.44954731308411205,0
0.89,0.66,5,224,2,0,0,sales,medium,0.2803738317757009,0
0.59,0.53,4,216,2,0,0,marketing,medium,0.1489485981308411,0
0.2,0.73,3,250,5,0,0,sales,medium,0.41603387850467294,0
0.85,0.86,4,250,3,0,0,technical,low,0.5622079439252337,0
0.63,0.86,4,271,3,1,0,support,medium,0.6388726635514018,0
0.63,0.98,4,228,3,0,0,marketing,medium,0.5975467289719626,0
0.1,0.85,7,279,4,0,0,RandD,medium,0.6547167056074766,1
0.84,0.84,5,163,3,0,0,technical,low,0.23481308411214952,0
0.65,0.64,5,206,3,0,0,technical,low,0.22488317757009343,0
0.48,0.48,2,245,5,0,0,product_mng,medium,0.13054906542056074,0
0.7,0.67,4,181,3,0,0,accounting,medium,0.19239193925233644,0
0.69,0.74,3,215,2,0,0,sales,low,0.3301693925233644,0
0.65,0.66,5,239,4,0,0,technical,low,0.31323014018691586,0
0.67,0.85,4,266,3,0,0,hr,medium,0.6082067757009345,0
0.18,0.7,5,182,4,0,0,technical,low,0.21349299065420563,0
0.73,0.41,2,231,6,1,0,sales,medium,0.04928446261682242,0
0.91,0.82,3,183,3,0,0,technical,medium,0.2922021028037383,0
0.71,0.62,4,192,4,0,0,sales,medium,0.18224299065420557,0
0.42,0.53,2,158,3,0,0,support,low,0.0769567757009346,1
0.48,0.81,4,248,2,0,0,RandD,medium,0.49941588785046725,0
0.89,0.52,3,190,3,0,0,RandD,medium,0.10981308411214954,0
0.78,0.87,3,190,3,0,0,sales,low,0.3500292056074767,0
0.7,0.98,3,215,2,0,0,sales,low,0.5386974299065419,0
0.95,0.67,4,219,2,0,0,sales,medium,0.27840245327102797,0
0.57,0.52,4,252,2,0,0,marketing,low,0.1822429906542056,0
0.7,0.39,6,285,4,0,0,sales,low,0.04139894859813084,0
0.68,0.6,2,192,6,0,0,support,low,0.16822429906542052,0
0.95,0.57,2,263,3,0,0,marketing,low,0.25606016355140176,0
0.32,0.47,3,143,4,0,0,IT,medium,0.03774824766355139,0
0.57,0.54,5,216,3,0,0,support,medium,0.15771028037383175,0
0.59,0.92,3,138,10,0,0,support,low,0.17172897196261683,0
0.63,0.93,4,233,3,0,0,IT,medium,0.5701664719626168,0
0.87,0.94,4,256,2,0,0,support,medium,0.677570093457944,0
0.69,0.56,3,183,4,1,0,RandD,low,0.12704439252336452,0
0.71,0.8,5,192,3,0,0,RandD,medium,0.308411214953271,0
0.5,0.83,5,258,2,0,0,IT,low,0.5559287383177569,0
0.53,0.58,4,134,2,0,0,technical,low,0.061039719626168214,0
0.57,0.39,2,145,3,0,0,sales,medium,0.01073306074766355,0
0.39,0.67,6,276,6,0,0,sales,medium,0.40741822429906543,0
0.66,0.96,3,243,3,1,0,sales,medium,0.643983644859813,0
0.75,0.69,2,257,2,1,0,product_mng,low,0.38792348130841126,0
0.15,0.74,6,144,7,0,1,management,high,0.13317757009345796,0
0.75,0.84,4,195,3,0,0,marketing,low,0.3469626168224299,0
0.41,0.54,2,145,3,0,0,support,low,0.0643983644859813,1
0.78,0.5,4,155,4,0,0,technical,low,0.06030957943925233,0
0.67,0.59,3,177,3,1,0,IT,low,0.1360251168224299,0
0.96,0.78,3,135,3,0,0,sales,medium,0.1195969626168224,0
0.57,0.98,3,236,3,1,0,technical,medium,0.6337616822429906,0
0.82,0.8,4,246,3,0,0,sales,low,0.481892523364486,0
0.77,0.86,5,282,4,0,0,sales,low,0.6790303738317756,0
0.39,0.64,3,152,2,0,0,sales,low,0.11448598130841123,0
0.5,0.65,5,242,3,0,0,sales,high,0.3091413551401869,0
0.57,0.96,5,203,4,0,0,sales,low,0.46875,0
0.74,0.7,4,260,2,0,0,support,low,0.40712616822429903,0
1.0,0.88,4,191,4,0,0,technical,low,0.3606892523364486,0
0.78,0.9,4,104,4,0,0,RandD,low,0.03154205607476636,0
0.39,0.51,2,155,3,0,0,management,low,0.06461740654205607,1
0.48,0.77,3,197,3,0,0,hr,medium,0.30235105140186913,0
0.72,0.39,3,257,3,0,0,technical,low,0.035265771028037386,0
0.55,0.66,3,164,2,0,0,technical,low,0.14894859813084113,0
0.65,0.95,3,190,3,0,0,technical,low,0.40493574766355145,0
0.78,0.56,5,252,2,0,0,sales,high,0.22780373831775708,0
0.97,0.64,4,238,10,1,0,product_mng,medium,0.290303738317757,0
0.55,0.54,3,190,3,0,0,sales,low,0.12353971962616823,0
0.11,0.83,6,244,4,0,0,accounting,low,0.5078855140186915,1
0.86,0.79,3,242,2,0,0,support,low,0.45838200934579443,0
0.5,0.48,4,130,10,0,0,sales,high,0.029789719626168228,0
0.82,1.0,4,273,6,0,0,support,medium,0.8271028037383178,1
0.24,0.48,4,145,3,1,0,technical,high,0.0429322429906542,0
0.85,0.46,3,123,5,1,0,technical,low,0.019713785046728983,0
0.75,0.99,5,221,5,0,0,product_mng,low,0.5749853971962617,1
0.87,0.88,5,231,6,0,0,sales,medium,0.5125584112149532,1
0.62,0.73,3,245,4,0,0,IT,low,0.402526285046729,0
0.77,0.97,3,184,3,1,0,marketing,medium,0.39193925233644866,0
0.79,0.65,5,215,2,1,0,sales,medium,0.2519713785046728,0
0.67,0.72,4,192,3,1,0,support,medium,0.2523364485981308,0
0.09,0.96,7,264,4,0,0,accounting,medium,0.7359813084112149,1
0.64,0.63,5,105,5,1,0,RandD,low,0.017742406542056076,0
0.66,0.99,3,183,2,0,0,technical,medium,0.4001898364485981,0
0.99,0.81,4,246,3,1,0,product_mng,low,0.49284462616822433,0
0.11,0.84,7,310,4,0,0,sales,medium,0.7499999999999999,1
0.8,0.85,3,135,2,0,0,sales,medium,0.13952978971962615,0
0.78,0.99,4,255,6,0,0,sales,low,0.7313814252336448,1
0.48,0.87,3,236,2,0,0,IT,low,0.521320093457944,0
0.66,0.65,4,244,2,0,0,IT,medium,0.31337616822429903,0
0.71,0.61,2,198,2,1,0,marketing,low,0.1861857476635514,0
0.93,0.66,4,228,3,0,0,RandD,low,0.2891355140186916,0
0.75,0.72,2,192,3,0,0,support,medium,0.2523364485981308,0
0.9,0.69,4,274,2,0,0,technical,medium,0.42888434579439244,0
0.69,0.53,4,281,4,0,0,product_mng,medium,0.22962908878504673,0
0.57,0.96,4,177,2,0,0,technical,low,0.3548481308411215,0
0.53,0.82,3,133,3,0,0,hr,medium,0.12426985981308408,0
0.52,0.62,3,275,2,0,0,IT,high,0.3398072429906542,0
0.85,0.8,4,254,2,0,0,product_mng,low,0.5075934579439253,0
0.57,0.92,3,238,2,0,0,sales,medium,0.580607476635514,0
0.76,0.89,5,262,5,0,0,sales,low,0.6423773364485981,1
0.53,0.43,2,139,3,0,0,support,high,0.02197721962616822,0
0.57,0.85,4,250,3,1,1,marketing,low,0.550963785046729,0
0.61,0.59,3,162,2,1,0,IT,low,0.1108352803738318,0
0.46,0.63,2,177,6,0,0,RandD,medium,0.15968165887850466,0
0.61,0.73,3,165,3,1,0,IT,low,0.18640478971962615,0
0.61,0.42,2,103,8,0,0,marketing,medium,0.0030665887850467293,0
0.4,0.54,2,141,3,0,0,technical,medium,0.05914135514018691,1
0.22,0.86,4,293,3,0,0,marketing,low,0.7191880841121495,1
0.75,0.61,4,272,2,0,0,technical,low,0.3212616822429906,0
0.97,0.58,4,187,4,1,0,management,high,0.1461740654205607,0
0.53,0.87,5,158,3,0,0,sales,medium,0.23087032710280375,0
0.75,0.56,5,231,2,0,0,RandD,low,0.19713785046728977,0
0.5,0.65,3,215,2,0,0,technical,low,0.2519713785046728,0
0.39,0.54,2,131,3,0,0,marketing,low,0.045998831775700924,1
0.64,0.52,4,271,2,1,0,hr,medium,0.20443925233644858,0
0.34,0.65,2,165,4,0,0,product_mng,low,0.14610105140186916,0
0.61,0.86,3,238,2,0,0,sales,low,0.5183995327102804,0
0.94,0.78,3,218,2,1,0,sales,medium,0.37412383177570097,0
0.86,0.63,3,271,2,0,0,sales,low,0.34499123831775697,0
0.77,0.85,4,189,2,0,0,sales,low,0.3327248831775701,0
0.52,0.66,4,139,3,0,0,sales,low,0.09418808411214952,0
0.63,0.93,4,201,3,0,0,IT,low,0.4369889018691589,0
0.4,0.48,2,132,3,0,0,technical,low,0.03154205607476636,1
0.63,0.84,3,269,2,0,0,product_mng,low,0.6063084112149533,0
0.7,0.87,3,166,2,0,0,IT,medium,0.260660046728972,0
0.64,0.7,5,140,4,0,0,support,medium,0.10922897196261683,0
0.98,0.93,5,145,4,0,0,IT,low,0.20392815420560745,0
0.5,0.95,5,137,3,0,0,technical,low,0.17662091121495324,0
0.54,0.72,3,148,4,0,0,accounting,medium,0.13668224299065423,0
0.96,0.81,3,212,3,0,0,support,medium,0.3811331775700934,0
0.5,0.88,4,275,5,0,0,accounting,low,0.6796144859813084,0
0.39,0.5,2,135,3,0,0,support,low,0.03986565420560747,1
0.97,0.67,3,169,2,1,0,sales,medium,0.1652307242990654,0
0.84,0.85,5,260,5,0,0,support,low,0.5867406542056075,1
0.57,0.46,3,167,4,0,0,technical,medium,0.051839953271028034,0
0.87,1.0,5,261,5,1,0,technical,medium,0.7710280373831776,1
0.89,0.77,4,269,4,0,0,sales,medium,0.5178884345794392,0
0.68,0.85,3,209,2,0,0,management,medium,0.4042786214953271,0
0.6,0.98,4,146,10,0,0,technical,low,0.22634345794392527,0
1.0,0.87,4,129,5,0,0,support,medium,0.12288259345794389,0
0.33,0.45,6,239,3,0,0,sales,low,0.09396904205607476,0
0.56,0.94,4,215,2,0,0,technical,high,0.5039427570093457,0
0.6,0.4,3,146,4,1,0,technical,low,0.014602803738317759,0
0.79,0.65,2,193,5,0,0,support,medium,0.20538843457943926,0
0.55,0.8,3,192,3,1,0,marketing,low,0.308411214953271,0
0.66,0.65,3,234,2,0,0,marketing,medium,0.2922021028037384,0
0.96,0.68,3,206,3,0,0,sales,medium,0.2570093457943925,0
0.49,0.6,2,113,5,0,0,IT,low,0.02978971962616825,0
0.67,0.63,3,227,3,0,0,technical,medium,0.2582505841121495,0
1.0,0.61,5,264,3,0,0,RandD,medium,0.3066588785046729,0
0.85,0.89,4,150,3,0,0,accounting,high,0.20896612149532712,0
0.44,0.53,3,132,3,1,0,technical,low,0.044684579439252345,0
0.77,0.74,4,202,4,0,0,support,medium,0.2941004672897196,0
0.66,0.36,3,256,6,0,0,support,medium,0.0,0
0.66,1.0,5,269,5,0,0,sales,medium,0.8084112149532711,1
0.62,0.54,4,170,3,0,0,technical,medium,0.09725467289719628,0
0.12,0.84,5,230,4,0,0,sales,medium,0.46962616822429915,0
0.92,0.93,4,247,2,0,0,management,medium,0.6284316588785046,0
0.64,0.52,5,258,10,1,0,management,high,0.1892523364485981,0
0.74,0.91,4,232,5,0,0,technical,medium,0.546144859813084,1
0.89,0.95,4,141,3,0,0,accounting,low,0.1938522196261682,0
0.4,0.79,5,181,5,0,0,IT,medium,0.266866238317757,0
0.73,0.87,5,252,5,0,0,RandD,low,0.5808995327102804,1
0.41,0.63,2,145,2,0,0,product_mng,low,0.09659754672897194,0
0.71,0.56,4,238,4,0,0,product_mng,medium,0.20735981308411225,0
0.43,0.56,2,133,3,0,0,RandD,low,0.05403037383177571,1
0.47,0.57,3,162,3,1,0,sales,medium,0.10119742990654203,0
0.74,0.74,3,156,3,0,0,support,medium,0.16647196261682246,0
0.81,0.92,5,258,3,0,1,sales,medium,0.6623831775700934,0
0.92,0.61,4,143,8,0,0,sales,low,0.08579147196261681,0
0.85,0.52,4,174,2,0,0,technical,low,0.09112149532710281,0
0.4,0.45,2,142,3,0,0,technical,low,0.03022780373831776,1
0.54,0.91,2,156,3,0,0,sales,low,0.240946261682243,0
0.89,0.65,5,195,6,0,0,support,low,0.2096232476635514,1
0.54,0.61,2,264,3,0,0,sales,medium,0.3066588785046729,0
0.79,0.75,2,221,3,0,0,product_mng,low,0.35594334112149534,0
0.24,0.77,5,178,5,0,0,sales,low,0.24547313084112152,0
0.71,0.51,3,248,4,0,0,sales,low,0.16647196261682243,0
0.37,0.54,2,157,3,0,0,support,low,0.08016939252336448,1
0.1,0.96,7,301,4,0,0,hr,low,0.8980724299065421,1
0.63,0.98,4,210,3,0,0,sales,medium,0.5160630841121495,0
0.86,0.74,4,261,2,0,0,IT,medium,0.4577978971962617,0
0.15,0.91,2,207,3,0,0,technical,medium,0.4457505841121495,0
0.44,0.56,2,145,3,0,0,technical,low,0.07155373831775702,1
0.89,0.99,5,257,5,0,0,accounting,medium,0.7405811915887851,1
0.41,0.47,4,104,3,0,0,sales,low,0.006425233644859814,0
0.39,0.56,2,147,3,0,0,sales,medium,0.07447429906542058,1
0.37,0.62,4,253,2,0,0,marketing,medium,0.29804322429906543,0
0.44,0.48,2,146,3,0,0,support,low,0.043808411214953276,1
0.63,0.7,5,177,2,1,0,sales,medium,0.2010806074766355,0
0.66,0.89,3,202,3,1,0,sales,medium,0.41019275700934577,0
0.98,0.84,4,200,2,0,0,product_mng,medium,0.36448598130841114,0
0.49,0.52,4,161,7,0,0,management,high,0.07593457943925233,0
0.45,0.45,2,131,3,0,0,sales,low,0.022999415887850462,1
0.62,0.51,4,193,3,0,0,accounting,high,0.10623539719626168,0
0.8,0.74,5,229,3,1,0,technical,low,0.3690128504672897,0
0.57,0.51,2,152,2,0,0,accounting,medium,0.061331775700934586,0
0.7,0.87,5,239,3,0,0,hr,medium,0.5324912383177569,0
0.69,0.64,3,275,3,0,0,technical,low,0.365946261682243,0
0.57,0.98,3,188,5,0,0,support,medium,0.41647196261682246,0
0.09,0.77,6,310,4,0,0,hr,low,0.6406249999999999,1
0.16,0.69,4,187,5,0,0,marketing,medium,0.2192610981308411,0
0.45,0.54,2,131,3,0,0,sales,medium,0.045998831775700924,1
0.16,0.76,6,218,6,0,0,sales,medium,0.3563084112149533,0
0.77,0.83,5,197,4,0,0,management,high,0.346597546728972,0
0.7,0.9,4,216,3,0,0,support,low,0.4731308411214953,0
0.73,0.69,3,175,2,0,0,IT,medium,0.19034754672897194,0
0.39,0.53,2,127,3,0,0,sales,medium,0.03847838785046731,1
0.51,0.52,3,164,3,0,0,support,low,0.07943925233644861,0
0.1,0.81,6,268,4,0,0,marketing,low,0.5651285046728972,1
0.82,0.63,3,246,3,0,0,management,medium,0.2957067757009346,0
0.49,0.97,4,166,5,0,0,product_mng,low,0.31176985981308414,0
0.56,0.92,5,160,3,0,0,accounting,low,0.26168224299065423,0
0.1,0.9,7,269,4,0,0,accounting,medium,0.6820969626168225,1
0.51,0.82,3,206,4,0,0,hr,medium,0.3694509345794392,0
0.38,0.51,2,146,3,0,0,IT,medium,0.05476051401869159,1
0.56,0.96,2,269,2,0,0,technical,low,0.7578855140186916,0
0.36,0.55,2,134,3,0,0,support,low,0.05271612149532713,1
0.13,0.59,5,160,5,0,0,technical,medium,0.1074766355140187,0
0.82,0.95,6,191,6,0,0,accounting,medium,0.40924357476635514,0
0.26,0.45,5,187,2,0,0,sales,low,0.059798481308411214,0
0.72,0.63,3,223,2,1,0,sales,medium,0.2503650700934579,0
0.23,0.94,5,242,4,0,0,support,medium,0.6182827102803738,0
0.89,0.56,3,224,2,0,0,support,medium,0.18691588785046734,0
0.74,0.6,3,153,2,0,0,technical,low,0.09988317757009345,0
0.66,0.84,3,170,4,0,0,support,low,0.25934579439252337,0
0.09,0.84,7,260,4,0,0,sales,low,0.5747663551401869,1
0.71,0.43,2,100,6,0,0,technical,medium,0.002044392523364486,0
0.74,0.95,3,157,4,0,0,technical,medium,0.262777453271028,0
0.17,0.45,2,119,3,0,0,sales,medium,0.015113901869158888,0
0.61,0.5,4,216,2,0,0,technical,low,0.12266355140186914,0
0.53,0.96,4,272,2,0,0,support,low,0.7710280373831776,0
0.87,0.93,3,173,2,0,0,support,low,0.3204585280373832,0
0.82,0.86,5,243,5,0,0,IT,low,0.5366530373831775,1
0.59,0.87,4,191,2,0,0,technical,low,0.35375292056074764,0
0.84,0.51,2,117,4,0,0,accounting,low,0.022999415887850483,0
0.09,0.83,6,282,4,0,0,technical,medium,0.638288551401869,1
0.67,0.71,4,159,2,1,0,technical,medium,0.16099591121495327,0
0.87,0.89,4,225,8,0,0,marketing,low,0.49919684579439255,0
0.66,0.66,4,166,3,0,0,technical,low,0.15332943925233647,0
0.18,0.57,6,238,6,1,0,marketing,low,0.2177278037383177,0
0.51,0.98,4,245,3,0,0,support,medium,0.6745035046728972,0
0.99,0.86,3,167,2,0,0,sales,low,0.2591997663551402,0
0.52,0.7,4,219,3,0,0,hr,medium,0.3053446261682242,0
0.73,0.91,4,247,5,0,0,support,medium,0.6063814252336448,1
0.58,0.95,4,173,3,0,0,support,medium,0.33170268691588783,0
0.67,0.52,2,102,6,0,0,technical,low,0.007009345794392524,0
0.67,0.58,3,246,3,0,0,technical,medium,0.24094626168224295,0
0.84,0.65,2,140,3,0,0,IT,low,0.0931658878504673,0
0.52,0.51,2,232,4,0,0,technical,high,0.1489485981308411,0
0.57,0.91,4,252,4,0,0,IT,low,0.6264602803738317,0
0.73,0.78,5,150,3,0,0,sales,low,0.1655957943925234,0
0.87,0.68,4,246,2,0,0,support,medium,0.3504672897196262,0
0.83,0.89,4,137,3,0,0,sales,medium,0.1586594626168224,0
0.9,0.91,5,176,3,0,0,sales,medium,0.3212616822429907,0
0.61,0.5,4,271,3,1,0,sales,medium,0.1788843457943925,0
0.57,0.91,4,224,10,0,0,sales,medium,0.514018691588785,0
0.3,0.91,4,248,4,0,0,management,low,0.6103971962616822,0
0.72,0.53,5,244,4,0,0,sales,medium,0.18370327102803738,0
0.43,0.56,2,136,3,0,0,sales,low,0.058411214953271055,1
0.37,0.56,2,156,3,0,0,sales,medium,0.08761682242990658,1
0.72,0.64,3,231,2,0,0,accounting,medium,0.27599299065420557,0
0.6,0.98,3,262,2,0,0,accounting,low,0.7514602803738316,0
0.63,1.0,5,244,2,0,0,hr,medium,0.6915887850467289,0
0.91,0.9,3,169,3,0,0,technical,low,0.287821261682243,0
0.97,0.78,3,268,3,1,0,technical,low,0.5274532710280374,0
0.67,0.72,4,218,2,1,0,sales,low,0.320677570093458,0
0.44,0.56,2,134,3,0,0,technical,medium,0.055490654205607504,1
0.39,0.46,2,159,3,0,0,sales,medium,0.04599883177570093,1
0.49,0.5,5,183,3,0,0,accounting,low,0.08893107476635514,0
0.09,0.86,6,297,4,0,0,hr,low,0.7337908878504673,1
0.53,0.64,2,109,3,0,0,hr,medium,0.026577102803738345,0
0.57,0.98,3,171,3,0,0,product_mng,medium,0.33951518691588783,0
0.93,0.67,5,237,4,0,0,product_mng,low,0.31914427570093457,0
0.78,0.57,4,157,3,0,0,accounting,low,0.0935309579439252,0
0.53,0.86,3,150,3,0,0,support,low,0.19713785046728974,0
0.79,0.48,5,200,3,0,0,sales,low,0.09112149532710279,0
0.81,0.76,5,134,2,0,0,technical,low,0.11098130841121497,0
0.44,0.51,2,146,3,0,0,marketing,medium,0.05476051401869159,1
0.92,0.68,4,178,3,0,0,product_mng,low,0.191588785046729,0
0.94,0.66,3,236,2,0,0,hr,high,0.3066588785046729,0
0.15,0.55,3,255,3,1,0,product_mng,medium,0.22057535046728977,0
0.96,0.85,3,186,2,0,0,hr,medium,0.3219918224299066,0
0.61,0.69,2,164,2,0,0,RandD,medium,0.16384345794392524,0
0.64,0.94,4,210,3,0,0,product_mng,low,0.482768691588785,0
0.94,0.58,4,216,3,0,0,management,low,0.19275700934579432,0
0.57,0.82,4,269,2,0,0,technical,medium,0.5810455607476636,0
0.39,0.86,3,261,2,0,0,accounting,low,0.6023656542056075,0
0.52,0.95,3,171,3,1,0,support,low,0.3230870327102804,0
0.71,0.54,3,249,3,0,0,marketing,medium,0.20108060747663553,0
0.64,0.69,3,207,2,1,0,IT,low,0.2674503504672897,0
0.68,0.83,3,133,3,0,0,hr,low,0.12697137850467288,0
0.65,0.57,5,222,3,0,0,hr,low,0.1931950934579439,0
0.99,0.75,4,208,2,0,0,support,medium,0.3189252336448598,0
0.69,0.81,3,214,2,0,0,IT,low,0.38770443925233644,0
0.53,0.73,3,163,3,1,0,IT,low,0.18100175233644858,0
0.43,0.52,2,158,3,0,0,sales,medium,0.07242990654205608,1
0.66,0.72,4,223,4,0,0,IT,low,0.3338200934579439,0
0.8,0.96,5,124,3,0,0,sales,low,0.12266355140186917,0
0.47,0.56,4,165,3,0,0,sales,medium,0.10075934579439255,0
0.32,0.65,2,183,3,0,0,sales,low,0.1842143691588785,0
0.1,0.82,6,272,4,0,0,technical,low,0.5911214953271028,1
0.51,0.6,5,175,3,0,0,technical,medium,0.13843457943925233,0
0.72,0.51,3,235,2,0,0,sales,low,0.1522342289719626,0
0.74,0.7,3,253,4,1,0,RandD,medium,0.38974883177570097,0
0.21,0.58,5,197,4,0,0,technical,low,0.16223714953271023,0
0.8,0.95,4,272,2,0,0,sales,low,0.7581775700934579,0
0.54,0.97,4,258,3,0,0,support,low,0.7215245327102803,0
0.63,0.8,3,243,3,0,0,technical,medium,0.4722546728971962,0
0.5,0.88,4,147,3,0,0,support,medium,0.19363317757009343,0
0.95,0.37,4,285,3,0,0,management,low,0.013799649532710281,0
0.86,0.49,4,251,2,0,0,technical,medium,0.1471232476635514,0
0.67,0.66,6,152,3,0,0,RandD,medium,0.12266355140186917,0
0.84,0.54,4,156,4,0,0,sales,high,0.07885514018691589,0
0.82,0.62,3,152,6,0,0,technical,low,0.10630841121495328,0
0.93,0.55,3,134,3,1,0,product_mng,low,0.05271612149532713,0
0.5,0.73,4,180,3,0,0,IT,low,0.22692757009345796,0
0.74,0.97,4,228,5,0,0,hr,low,0.5879088785046729,1
0.67,0.95,3,229,3,0,0,sales,medium,0.5729410046728972,0
0.39,0.38,2,106,3,1,0,support,medium,0.0014602803738317759,0
0.55,0.98,4,185,2,1,0,marketing,low,0.4028913551401869,0
0.78,0.96,4,245,3,0,0,support,medium,0.6527453271028038,0
0.38,0.47,2,147,3,0,0,support,medium,0.0409608644859813,1
0.11,0.83,6,268,4,0,0,product_mng,low,0.5902453271028038,1
0.52,0.58,4,134,3,0,0,technical,low,0.061039719626168214,0
0.81,0.8,5,132,2,1,0,management,high,0.11565420560747665,0
0.79,0.82,3,98,3,1,0,hr,low,0.006717289719626169,0
0.9,0.95,5,275,3,0,0,management,low,0.7711010514018691,1
0.36,0.48,2,152,3,0,0,product_mng,medium,0.04906542056074767,1
0.89,0.54,3,214,2,0,0,product_mng,medium,0.15508177570093457,0
0.45,0.46,2,142,3,0,0,support,medium,0.03358644859813084,1
0.1,0.88,7,300,4,0,0,sales,medium,0.7745327102803738,1
0.6,0.55,3,177,3,1,0,accounting,low,0.11236857476635517,0
0.68,0.95,4,146,2,0,0,technical,medium,0.21539135514018695,0
0.83,0.37,5,101,4,1,0,support,low,0.00036507009345794397,0
0.73,0.92,6,189,3,1,0,sales,medium,0.3802570093457944,0
0.15,0.48,6,218,6,0,0,technical,low,0.10689252336448599,0
0.51,0.53,3,201,2,0,0,sales,low,0.130330023364486,0
0.93,0.94,4,188,3,0,0,support,medium,0.3896028037383178,0
0.88,0.68,5,157,4,1,0,marketing,medium,0.1425233644859813,0
1.0,0.87,4,256,3,0,0,IT,low,0.5957943925233644,0
0.98,0.89,4,169,3,0,0,technical,medium,0.282491238317757,0
0.68,0.67,4,135,2,0,0,accounting,medium,0.08827394859813083,0
0.19,0.86,4,198,6,0,0,accounting,medium,0.3723714953271028,0
0.71,0.92,3,202,4,0,0,technical,low,0.43341121495327095,0
0.83,0.92,4,255,5,0,0,accounting,low,0.6501168224299064,1
0.24,0.55,6,231,4,0,0,sales,low,0.18728095794392527,0
0.22,0.65,6,212,4,0,0,sales,medium,0.24561915887850466,0
0.15,0.74,2,176,3,1,0,sales,low,0.22196261682242993,0
0.71,0.74,3,202,2,0,0,RandD,medium,0.2941004672897196,0
0.73,1.0,4,146,3,0,0,sales,medium,0.23364485981308414,0
0.85,0.9,3,184,3,1,0,support,low,0.34696261682242996,0
0.6,0.61,5,191,2,1,0,technical,high,0.17340829439252337,0
0.84,0.87,3,271,3,0,0,marketing,low,0.6516501168224298,0
0.5,0.98,5,177,4,0,0,management,medium,0.36667640186915884,0
0.47,0.6,4,263,5,0,0,RandD,low,0.29264018691588783,0
0.37,0.46,2,131,3,0,0,hr,low,0.02555490654205607,1
0.45,0.75,2,246,2,0,0,product_mng,medium,0.42713200934579443,0
0.41,0.48,6,165,4,0,0,IT,medium,0.06045560747663551,0
0.96,0.73,4,273,2,0,0,product_mng,low,0.47816880841121495,0
0.95,0.8,3,225,2,0,0,sales,high,0.41442757009345793,0
